exam_type,exam_date,task_no,task_text,pdf,page,points,time_est,efficiency,difficulty_guess,type,frequency_score,concepts,snippet,task_id,cluster_id,cluster_label
ZI,2025-02-07,4,"Zadatak 4. (10 bodova)

Zadana su sučelja koja služe implementaciji tablice raspršenog adresiranja.
template <typename T, typename K> template <typename T, typename K>
class IHashableValue { class IHash {
public: protected:
virtual K GetKey() const = 0; size_t size;
}; IHashableValue<T, K> **hash
public:
IHashableValue<T, K> *Get(K key);
void Add(IHashableValue<T, K> *element);
};
Svaki objekt koji se upisuje u tablicu raspršenog adresiranja implementira sučelje IHashableValue. Varijabla
IHashableValue<T, K> **hash služi pohrani tablice raspršenog adresiranja, a varijabla size određuje veličinu
tablice.
Potrebno je napisati klasu HashDoubleHashing koja implementira sučelje IHash tako da koristi tehniku otvorenog
adresiranja s dvostrukim raspršenim adresiranjem. Klasa HashDoubleHashing treba imati implementirane metode
Add i Get. Potrebno je implementirati konstruktor i destruktor u kojima treba adekvatno zauzeti i osloboditi potrebnu
memoriju.
U hash-tablici se očekuje 10000 zapisa, a željeni faktor opterećenja 𝛼 iznosi 0,6 (ili treba biti blizak toj vrijednosti).
Potrebno je napisati glavni program kojim se hash-tablica puni s 10000 nasumičnih brojeva u intervalu [1, 10000].
Prilikom definicije hash-tablice potrebno odabrati adekvatnu veličinu hash-tablice na način da se prilikom adresiranja
omogući obilazak svih pozicija (pretinaca) u tablici.
Kao funkcije raspršenja potrebno je koristiti unaprijed definirane funkcije int Method1(int key) i
int Method2(int key). Ove funkcije nije potrebno implementirati.",ZI_svi_do_2026.pdf,10.0,10.0,30.0,0.3333333333,3.0,core,3.0,hashing,Zadatak 4. (10 bodova) Zadana su sučelja...,ZI|2025-02-07|4,7,"Ovaj problem se odnosi na programsko inženjerstvo, posebice implementaciju tablica raspršenog adresiranja. Iako nije u potpunosti očitan tekst, vidljivo je da se radi o dvije taskove (Zadatak 4.) koji zahtijevaju implementaciju određenih algoritama.

**Label:** Implementacija Tablice Raspršenog Adresiranja"
ZI,2025-02-07,5,"Zadatak 5. (5 bodova)
 - RJEŠENJA UPISATI NA OVOME PAPIRU
Za zadane zadatke odgovor upišite u predviđena polja.
a) (3 boda) Izračunati LPS polje koje se koristi u Knuth- b) (2 boda) Izračunajte Levenshteinovu udaljenost riječi
Morris-Pratt algoritmu za niz prikazan u tablici: „algoritmi“ i „al-khwarizmi“.
AAABBBAAAB
A A A B B B A A A B Rezultat: LD = ______________________
Rješenje
1.zadatak (10 bodova)
a)
// javni funkcijski član:
bool jesuPotomci (const T& a, const T& b, const T& c) {
return jesuPotomci(korijen, a, b, c);
}
// pomoćni funkcijski članovi (protected):
bool trazi(shared_ptr<Node>& cvor, const T& elem) {
if (cvor) {
if (cvor->elem < elem)
return trazi(cvor->desno, elem);
else if (cvor->elem > elem)
return trazi(cvor->lijevo, elem);
else // nadjen
return true;
}
return false;
}
bool jesuPotomci(shared_ptr<Node>& cvor, const T& a, const T& b, const T& c) {
if (cvor) {
if (cvor->elem == c) {
bool nadjenA = a < c ? trazi(cvor->lijevo, a) : trazi(cvor->desno, a);
bool nadjenB = b < c ? trazi(cvor->lijevo, b) : trazi (cvor->desno, b);
return nadjenA && nadjenB;
}
else if (cvor->elem < c) {
return jesuPotomci(cvor->desno, a, b, c);
}
else {
return jesuPotomci(cvor->lijevo, a, b, c);
}
}
return false;
}
b)
BStablo<int> bstablo = BStablo<int>();
cout << bstablo.jesuPotomci(3, 6, 4) << endl;
2. zadatak (10 bodova = 2 x 5 bodova)
a) DFSR (5 bodova)
A D B F E G C
b) Eulerova staza (5 bodova)
Rješenja moraju početi u vrhu A i završiti u vrhu C. Jedno od mogućih",ZI_svi_do_2026.pdf,10.0,5.0,10.0,0.5,2.0,detail,6.0,queue|string_algos,Zadatak 5. (5 bodova) Izračunati LPS polje...,ZI|2025-02-07|5,4,"Here are the cluster labels in 2-4 words:

1. **BStablo** - Binary Search Tree
2. **HashLinearHashing** - Linear Hashing Implementation
3. **Knuth-Morris-Pratt** - String Matching Algorithm
4. **Heapsort** - Sorting Algorithm
5. **Rabin-Karp** - String Matching Algorithm

Let me know if you'd like me to clarify or expand on any of these labels!"
ZI,2023-02-02,1,"Zadatak 1. (10 bodova)

Zadan je razred BStablo kojim se implementira binarno stablo:
template <typename T> class BStablo { Primjeri:
public: brojPuteva(12) treba vratiti 3,
BStablo() : korijen(nullptr) {}
jer postoje tri puta na kojima su svi
void unos(const T& elem);
elementi manji od 12 (4 --> 3 --> 1
…
--> 2, 4 --> 6 --> 7, 4 --> 6 --> 5);
protected:
struct Cvor { brojPuteva(5) treba vratiti 1, jer
T elem; postoji jedan put na kojemu su svi
shared_ptr<Cvor> lijevo, desno; elementi manji od 5 (4 --> 3 --> 1--
Cvor(const T &novi) : … > 2);
}
brojPuteva(4) treba vratiti 0, jer
shared_ptr<Cvor> korijen;
ne postoji niti jedan put na kojemu
…
su svi elementi manji od 4;
};
a) Potrebno je napisati javni funkcijski član koji će odrediti i vratiti broj puteva koji počinju u korijenu stabla i
završavaju u nekom od listova stabla, a gdje su vrijednosti svih elemenata na putu od korijena do lista (uključujući
list) manje od zadane vrijednosti elem (vidjeti primjere). Prototip funkcijskog člana je:
int brojPuteva(T elem);
Dozvoljeno je koristiti pomoćni funkcijski član, koji također treba napisati.
b) Potrebno je napisati odsječak glavnog programa u kojemu se definiraju potrebne varijable i poziva funkcijski član
brojPuteva.
c) Za svoju implementaciju funkcijskog člana brojPuteva navedite, ako je moguće, vrijeme izvođenja u Θ notaciji, a
ako nije moguće, navedite vremena izvođenja u O i Ω notaciji.
Napomena: Pretpostavite da su definirani svi potrebni operatori za tip T (za usporedbu itd.).",ZI_svi_do_2026.pdf,14.0,10.0,30.0,0.3333333333,3.0,core,6.0,bst|queue,Zadatak 1. (10 bodova) Zadan je razred BStablo...,ZI|2023-02-02|1,2,"Počastitno, eto moj odlučeni izbor:

**Binarne Stablo**"
ZI,2023-02-02,2,"Zadatak 2. (10 bodova)
 - RJEŠENJA UPISATI NA OVOME PAPIRU
Zadan je graf G = (V, E), čiji je skup vrhova V = {A, B, C, D, E, F} (vidjeti sliku). Počevši od vrha A, napišite redoslijed
obilaska vrhova sljedećim algoritmima (neobiđene susjedne vrhova grafa odabirati abecednim redoslijedom):
a) nerekurzivni obilazak grafa u dubinu (DFS)
Rješenje:
b) nerekurzivni obilazak grafa u širinu (BFS)
Rješenje:",ZI_svi_do_2026.pdf,14.0,10.0,30.0,0.3333333333,3.0,core,6.0,graph|queue,Zadatak 2. (10 bodova) Zadan je graf...,ZI|2023-02-02|2,4,"Here are the cluster labels in 2-4 words:

1. **BStablo** - Binary Search Tree
2. **HashLinearHashing** - Linear Hashing Implementation
3. **Knuth-Morris-Pratt** - String Matching Algorithm
4. **Heapsort** - Sorting Algorithm
5. **Rabin-Karp** - String Matching Algorithm

Let me know if you'd like me to clarify or expand on any of these labels!"
ZI,2023-02-02,3,"Zadatak 3. (10 bodova)

Zadan je niz brojeva:
1, 7, 5, 4, 1, 2, 8
Za zadani niz brojeva prikažite stvaranje gomile minheap pomoću algoritma čije je vrijeme izvođenja O(n) (za n
članova polja). U svakom koraku algoritma u kojemu se obavlja zamjena trebaju biti označeni članovi polja koji su
zamijenjeni te treba prikazati polje nakon svake zamjene.
Nakon toga je potrebno korištenjem algoritma heapsort sortirati elemente polja silazno. Prikazati sadržaj polja
nakon svakog poziva funkcije podesi nad korijenskim čvorom. Prikaz rada algoritma zaustaviti nakon trećeg poziva
funkcije podesi nad korijenskim čvorom.",ZI_svi_do_2026.pdf,15.0,10.0,30.0,0.3333333333,3.0,core,5.0,complexity|heap,Zadatak 3. (10 bodova) Zadan je niz brojeva...,ZI|2023-02-02|3,3,"Here is a possible label for the cluster:

""Uzlažno Sortiranje Algoritama"""
ZI,2023-02-02,4,"Zadatak 4. (10 bodova)

Zadana su sučelja koja služe implementaciji tablice raspršenog adresiranja.
template <typename T, typename K> template <typename T, typename K>
class IHashableValue { class IHash {
public: protected:
virtual K GetKey() const = 0; size_t size;
}; IHashableValue<T, K> **hash;
public:
IHashableValue<T, K> *Get(K key);
void Add(IHashableValue<T, K> *element);
float AvgCollisions();
};
Svaki objekt koji se upisuje u tablicu raspršenog adresiranja implementira sučelje IHashableValue. Varijabla
IHashableValue<T, K> **hash služi pohrani tablice raspršenog adresiranja, a varijabla size određuje veličinu
tablice.
Potrebno je napisati klasu HashChaining koja implementira sučelje IHash tako da koristi ulančavanje. Klasa
HashChaining treba imati implementirane metode Add, Get i AvgCollisions.
Metoda AvgCollisions vraća prosječni broj kolizija koji se dogodio prilikom unosa elemenata u hash-tablicu. Primjer
za hash-tablicu veličine 3 je prikazan tablično.
Indeks Upisano Napomena
Prosječan broj kolizija za navedeni primjer
0 a, b, c Upisana tri elementa (dvije kolizije)
je 1 = (2 + 0 + 1)/3.
1 b Upisan jedan element (nula kolizija)
2 c, d Upisana dva elementa (jedna kolizija)
Napomena: Potrebno je implementirati sve dodatne klase koje nedostaju da bi hash ulančavanjem bio funkcionalan.
Konstruktor i destruktor nije potrebno implementirati.
Kao funkciju raspršenja potrebno je koristiti unaprijed definiranu funkciju int HashMultiplicationMethod1(int key,
int hash_size). Tu funkciju nije potrebno implementirati.",ZI_svi_do_2026.pdf,15.0,10.0,30.0,0.3333333333,3.0,core,3.0,hashing,Zadatak 4. (10 bodova) Zadana su sučelja...,ZI|2023-02-02|4,7,"Ovaj problem se odnosi na programsko inženjerstvo, posebice implementaciju tablica raspršenog adresiranja. Iako nije u potpunosti očitan tekst, vidljivo je da se radi o dvije taskove (Zadatak 4.) koji zahtijevaju implementaciju određenih algoritama.

**Label:** Implementacija Tablice Raspršenog Adresiranja"
ZI,2023-02-02,5,"Zadatak 5. (5 bodova)
 - RJEŠENJA UPISATI NA OVOME PAPIRU
Za zadane zadatke odgovor upišite u predviđena polja.
a) (3 boda) Izračunati LPS polje koje se koristi u Knuth- b) (2 boda) Izračunajte Levenshteinovu udaljenost riječi
Morris-Pratt algoritmu za niz prikazan u tablici: „mala“ i „galama“.
A B C C B B B C C B
Rezultat: LD = ______________________
Rješenje
1.zadatak (10 bodova)
a)
// javni funkcijski član:
int brojPuteva(T elem) {
return brojPuteva (korijen, elem);
}
// pomoćni funkcijski član (protected):
int brojPuteva (shared_ptr<Cvor>& cvor, T elem) {
if (!cvor) return 0;
// list
if (!cvor->lijevo && !cvor->desno)
return cvor->elem < elem ? 1: 0;
// unutarnji čvor ili korijen
if (cvor->elem >= elem) return 0;
// else
int brLijevo = brojPuteva (cvor->lijevo, elem);
int brDesno = brojPuteva (cvor->desno, elem);
return brLijevo + brDesno;
}
b)
// odsječak glavnog programa
BStablo<int> bstablo = BStablo<int>();
cout << bstablo.brojPuteva(5) << endl;
c)
Ω(1), O(n) za n čvorova u stablu
2. zadatak (10 bodova)
a) DFS
A F E D C B
b) BFS
A B C D F E
3. zadatak (10 bodova)
Minheap
1, 7, 5, 4, 1, 2, 8
1, 7, 2, 4, 1, 5, 8
1, 1, 2, 4, 7, 5, 8
Heapsort (prva tri poziva podesi)
1, 1, 2, 4, 7, 5, 8
8, 1, 2, 4, 7, 5, 1 (podesi)
1, 4, 2, 8, 7, 5, 1
5, 4, 2, 8, 7, 1, 1 (podesi)
2, 4, 5, 8, 7, 1, 1
7, 4, 5, 8, 2, 1, 1 (podesi)
4, 7, 5, 8, 2, 1, 1
4. zadatak (10 bodova)
template <typename T, typename K> class HashElement {
public:
IHashableValue<T, K> *value;
HashElement *next;
HashElement(IHashableValue<T, K> *value) { this->value = value; }
};
template <typename T, typename K> class HashChaining : public IHash<T, K> {
private:
HashElement<T, K> **hash;
public:
virtual void Add(IHashableValue<T, K> *element) const {
int i = HashMultiplicationMethod1(element->GetKey(), this->size);
HashElement<T, K> *el = new HashElement<T, K>(element);
el->next = hash[i];
hash[i] = el;
}
virtual IHashableValue<T, K> *Get(K key) const {
int i = HashMultiplicationMethod1(key, this->size);
HashElement<T, K> *head;
for (head = hash[i]; head && (head->value->GetKey() != key);
head = head->next)
;
if (head == nullptr)
return nullptr;
return head->value;
}
float AvgCollisions(){
int colls = 0;
for(int i=0; i<this->size; i++){
if(hash[i] != nullptr){
HashElement<T, K> *pom = hash[i];
pom = pom->next;
while(pom){
colls++;
pom = pom->next;
}
}
}
return (float)colls/this->size;
}
};
5. zadatak
a) (3 boda) Izračunati LPS polje koje se koristi u Knuth- b) (2 boda) Izračunajte Levenshteinovu udaljenost riječi
Morris-Pratt algoritmu za niz prikazan u tablici: „mala“ i „galama“.
A B C C B B B C C B
Rezultat: LD = 3 ______________________
0 0 0 0 0 0 0 0 0 0
e",ZI_svi_do_2026.pdf,15.0,5.0,10.0,0.5,2.0,detail,6.0,queue|string_algos,Zadatak 5. (5 bodova) Izračunati LPS polje...,ZI|2023-02-02|5,4,"Here are the cluster labels in 2-4 words:

1. **BStablo** - Binary Search Tree
2. **HashLinearHashing** - Linear Hashing Implementation
3. **Knuth-Morris-Pratt** - String Matching Algorithm
4. **Heapsort** - Sorting Algorithm
5. **Rabin-Karp** - String Matching Algorithm

Let me know if you'd like me to clarify or expand on any of these labels!"
ZI,2023-01-27,1,"Zadatak 1. (10 bodova)

Zadan je razred BStablo kojim se implementira binarno stablo i razred Stog kojim se implementira stog:
template <typename T> class BStablo{ template <class T>
public: class Stog {
4
BStablo() : korijen(nullptr) {} …
void unos(const T& elem); public:
… Stog(); -3 5
protected: bool dodaj(T item);
struct Cvor { bool skini(T &item);
1 10
T elem; };
shared_ptr<Cvor> lijevo, desno;
Cvor(const T &novi) : … 2 8
}
shared_ptr<Cvor> korijen;
…
};
Potrebno je napisati javni funkcijski član odrediPut razreda BStablo koji će za zadani element el odrediti sve
vrijednosti čvorova na putu od korijena do čvora koji sadrži zadani element, uključujući i taj element (vidjeti primjere).
Vrijednosti treba spremati na stog (argument put), tako da na dnu stoga bude zadani element. Pretpostaviti da u stablo
mogu biti upisane samo jedinstvene vrijednosti, tj. nema duplikata. Ako je element el sadržan u stablu, funkcija treba
vratiti true, a inače false. Funkcijski član zadan je prototipom:
bool odrediPut(Stog<T>& put, const T& el);
Potrebno je napisati odsječak glavnog programa u kojemu se definiraju potrebne varijable (za binarno stablo, stog, …),
poziva funkcijski član odrediPut za neku zadanu vrijednost te ispisuju vrijednosti na putu od korijena do čvora sa
zadanom vrijednošću (kao u primjerima). Ako zadana vrijednost nije u stablu, ispisati poruku: ""Element nije u
stablu."" Ne treba pisati programski kod za dodavanje elemenata u binarno stablo i stog.
Naputak: Dozvoljeno je koristiti pomoćne funkcijske članove. Pretpostavite da su definirani svi potrebni operatori za
tip T (za usporedbu, ispis, …).
Primjeri (za binarno stablo zadano na slici):
Zadani element (el) Ispis u glavnom programu nakon poziva odrediPut
1 4 -3 1
8 4 5 10 8
4 4
-4 Element nije u stablu.",,,,,,,,,,,ZI|2023-01-27|1,2,"Počastitno, eto moj odlučeni izbor:

**Binarne Stablo**"
ZI,2023-01-27,2,"Zadatak 2. (10 bodova)
 - RJEŠENJA UPISATI NA OVOME PAPIRU
Zadan je graf G = (V, E), skup vrhova V = {A, B, C, D, E} te matrica susjedstva vrhova M. Počevši od vrha A, napišite
redoslijed obilaska vrhova sljedećim algoritmima (neobiđene susjedne vrhova grafa odabirati abecednim
redoslijedom):
M A B C D E a) nerekurzivni obilazak grafa u dubinu (DFS)
A 0 1 1 1 0
Rješenje:
B 1 0 0 0 0
b) rekurzivni obilazak grafa u dubinu (DFSR)
C 1 0 0 0 1
D 1 0 0 0 0 Rješenje:
E 0 0 1 0 0",,,,,,,,,,,ZI|2023-01-27|2,4,"Here are the cluster labels in 2-4 words:

1. **BStablo** - Binary Search Tree
2. **HashLinearHashing** - Linear Hashing Implementation
3. **Knuth-Morris-Pratt** - String Matching Algorithm
4. **Heapsort** - Sorting Algorithm
5. **Rabin-Karp** - String Matching Algorithm

Let me know if you'd like me to clarify or expand on any of these labels!"
ZI,2023-01-27,3,"Zadatak 3. (10 bodova)

Zadan je niz brojeva:
8, 5, 7, 2, 1, 4, 4, 9
Ilustrirajte uzlazno sortiranje algoritmom quicksort. Stožer se odabire metodom aproksimacije medijana temeljem
prvog, srednjeg i zadnjeg člana. Zadan je cutoff = 3 nakon čega se sortira bez navođenja koraka.
Potrebno je prikazati sadržaj polja nakon svake promjene.",,,,,,,,,,,ZI|2023-01-27|3,3,"Here is a possible label for the cluster:

""Uzlažno Sortiranje Algoritama"""
ZI,2023-01-27,4,"Zadatak 4. (10 bodova)

Zadana su sučelja koja služe implementaciji tablice raspršenog adresiranja.
template <typename T, typename K> template <typename T, typename K>
class IHashableValue { class IHash {
public: protected:
virtual K GetKey() const = 0; size_t size;
}; IHashableValue<T, K> **hash;
public:
IHashableValue<T, K> *Get(K key);
void Add(IHashableValue<T, K> *element);
float AvgCollisions();
};
Svaki objekt koji se upisuje u tablicu raspršenog adresiranja implementira sučelje IHashableValue. Varijabla
IHashableValue<T, K> **hash služi pohrani tablice raspršenog adresiranja, a varijabla size određuje veličinu
tablice.
Potrebno je napisati klasu HashDoubleHashing koja implementira sučelje IHash tako da koristi tehniku otvorenog
adresiranja s dvostrukim raspršenim adresiranjem. Klasa HashDoubleHashing treba imati implementirane metode
Add, Get i AvgCollisions.
Metoda AvgCollisions vraća prosječni broj kolizija koji se dogodio prilikom unosa elemenata u hash tablicu. Primjer
za hash-tablicu veličine 5 je prikazan tablično.
Indeks Upisano Napomena
U navedenom su primjeru elementi a, b i c
0 a Trebao je biti upisan na poziciju 4 (jedna kolizija)
upisani uz kolizije. Prosječan broj kolizija
1 b Trebao je biti upisan na poziciju 0 (jedna kolizija) za navedeni primjer je 1.33 = (1 + 1 + 2)/3.
2 c Trebao je biti upisan na poziciju 0 (dvije kolizije) U izračun ulaze samo elementi kod kojih
je barem jednom došlo do kolizije.
3 d Upisan je bez kolizije
4 e Upisan je bez kolizije
Napomena: Konstruktor i destruktor nije potrebno implementirati.
Kao funkcije raspršenja potrebno je koristiti unaprijed definirane funkcije int HashMultiplicationMethod1(int key) i
int HashMultiplicationMethod2(int key). Ove funkcije nije potrebno implementirati.",,,,,,,,,,,ZI|2023-01-27|4,7,"Ovaj problem se odnosi na programsko inženjerstvo, posebice implementaciju tablica raspršenog adresiranja. Iako nije u potpunosti očitan tekst, vidljivo je da se radi o dvije taskove (Zadatak 4.) koji zahtijevaju implementaciju određenih algoritama.

**Label:** Implementacija Tablice Raspršenog Adresiranja"
ZI,2023-01-27,5,"Zadatak 5. (5 bodova)

Zadana je funkcija za izmjenu sažetka (hasha) ReHash koja se koristi u algoritmu Rabin-Karp za pretraživanje znakovnih
nizova. Nadopunite linije koje nedostaju.
Napomena: currentHash je trenutna hash-vrijednost, oldFirst stara prva znamenka niza, newLast nova
zadnja znamenka niza, MOST_SIG_DIG zadana konstanta jedinične veličine prve znamenke hasha, D=256 (raspon
jednog znaka), a PRIM prvi prosti broj manji od D.
int reHash(int currentHash, int oldFirst, int newLast){ Rješenje:
int newHash = currentHash – MOST_SIG_DIG * oldFirst;
newHash = _____________________ * D;
__________________
newHash = newHash + newLast;
newHash = newHash % ____________ __________________
if(newHash < 0)
newHash += PRIM;
return ___________; __________________
}
Rješenje:
1. zadatak (10 bodova)
// Javni funkcijski član:
bool odrediPut(Stog<T>& put, const T& el) {
return odrediPut(korijen, put, el);
}
// Pomoćni funkcijski član (protected):
bool odrediPut(shared_ptr<Cvor>& cvor, Stog<T>& put, const T& el) {
if (cvor) {
if (cvor->elem == el) { // pronadjen je element cime je put okoncan
put.dodaj(el); // prvi element koji se dodaje u put
return true;
}
// provjeri je li element u lijevom ili desnom podstablu
else if (odrediPut(cvor->lijevo, put, el) || odrediPut(cvor->desno, put, el)) {
// ako je cvor na putu do elementa, dodaj njegovu vrijednost u put
put.dodaj(cvor->elem);
return true;
}
}
return false;
}
// odsječak glavnog programa
Stog<int> put;
BStablo<int> bstablo = BStablo<int>();
int el = 12, vr;
…
if (bTree.odrediPut(put, el)) {
while (put.skini(vr))
cout << vr << "" "";
cout << endl;
}
else {
cout << ""Element nije u stablu."" << endl;
}
2. zadatak (10 bodova)
a) nerekurzivni obilazak grafa u dubinu (DFS)
Rješenje: A D C E B
b) rekurzivni obilazak grafa u dubinu (DFSR)
Rješenje: A B C E D
3. zadatak (10 bodova)
8 5 7 2 1 4 4 9 odabir stožera (8)
2 5 7 8 1 4 4 9 skrivanje stožera (zamjena 8 i 4)
2 5 7 4 1 4 8 9 (nema zamjena; stožer ostaje na predzadnjem mjestu)
2 5 7 4 1 4 8 9 odabir stožera u lijevom potpolju (4)
2 5 4 4 1 7 8 9 skrivanje stožera (zamjena 1 i 4)
2 5 1 4 4 7 8 9 zamjena 4 i 5
2 4 1 5 4 7 8 9 vraćanje stožera
2 4 1 4 5 7 8 9 stožer vraćen
2 4 1 4 5 7 8 9 izravno sortiranje lijevog potpolja (2, 4, 1)
1 2 4 4 5 7 8 9
1 2 4 4 5 7 8 9 izravno sortiranje desnog potpolja (5, 7)
1 2 4 4 5 7 8 9 izravno sortiranje desnog potpolja (9)
1 2 4 4 5 7 8 9
4. zadatak (10 bodova)
template <typename T, typename K> class HashDoubleHashing : public IHash<T, K> {
private:
IHashableValue<T, K> **hash;
public:
virtual void Add(IHashableValue<T, K> *element) const {
int h1 = HashDoubleHashing1(element->GetKey());
int h2 = HashDoubleHashing2(element->GetKey());
int index;
for (int i = 0; i < this->size; i++) {
index = (h1 + i * h2) % this->size;
if (hash[index] == nullptr) {
hash[index] = element;
break;
}
}
}
virtual IHashableValue<T, K> *Get(K key) const {
int h1 = HashDoubleHashing1(key);
int h2 = HashDoubleHashing2(key);
int index;
for (int i = 0; i < this->size; i++) {
index = (h1 + i * h2) % this->size;
if (hash[index] != nullptr && (*hash[index]).GetKey() == key) {
return hash[index];
}
}
return nullptr;
}
float AvgCollisions(){
int sum = 0;
int n = 0;
for (int i = 0; i < this->size; i++) {
IHashableValue<T, K> *tmp = hash[i];
if (tmp != nullptr) {
int key = tmp->GetKey();
int h1 = HashDoubleHashing1(key);
int h2 = HashDoubleHashing2(key);
int index = (h1 + 0 * h2) % this->size;
cout << index << "" "" << i << std::endl;
if (index == i) {
//element in its position
}
else{
sum += (i - index + this->size) % this->size;
n++;
}
}
}
return (float)sum / n;
}
};
5. zadatak (5 bodova)
newHash
PRIM
newHash",,,,,,,,,,,ZI|2023-01-27|5,7,"Ovaj problem se odnosi na programsko inženjerstvo, posebice implementaciju tablica raspršenog adresiranja. Iako nije u potpunosti očitan tekst, vidljivo je da se radi o dvije taskove (Zadatak 4.) koji zahtijevaju implementaciju određenih algoritama.

**Label:** Implementacija Tablice Raspršenog Adresiranja"
