task_id,exam_type,exam_date,task_no,task_text,cluster_id,cluster_label,outlier_score,pdf,page,points,time_est,efficiency,difficulty_guess,type,frequency_score,concepts,snippet,centroid_outlier_score
ZI|2015-06-16|2,ZI,2015-06-16,2,"Koja je složenost sljedećeg odsječka u O i Ω notaciji u ovisnosti o argumentu n? 
void funct(int n) { 
 int i,j; 
 for (i=n;i>0;i/=2) { 
 for (j=0;j<i;j++) { 
 printf(“%d\n”,j%2); 
 } 
 } 
} 
O notacija 
(2 boda): 
 
void funct(int n) { 
 int i,j; 
 if (n<20) 
 fact(n); 
 else { 
 if (n%2) { 
 for (i=0;i<n;++i) { 
 for (j=0;j<i;++j) { 
 printf(“%d\n”,j%2); 
 } 
 } 
 } 
 else { 
 for (i=0;i<n;++i) { 
 printf(“%d\n”,i%2); 
 } 
 } 
 } 
} 
O notacija 
(2 boda): 
 
Ω notacija 
(1 bod): 
Ω notacija 
(1 bod): 
 (napomena: funkcija fact računa faktorijel argumenta, a modulo operator u argumentu printf-a osigurava jednako vrijeme 
izvođenja printf-a bez obzira na veličinu argumenta)",9,Složenost algoritama,0.12432115,,,,,,,,,,,0.8461538461538461
ZI|2015-06-16|3,ZI,2015-06-16,3,"U jednostruko povezanu nesortiranu listu spremljeni su podaci studentima. Lista je zadana sljedećim strukturama: 
struct zapis { 
 char imeprezime[80+1]; 
 char spol; 
 int dob; 
}; 
struct at { 
 struct zapis element; 
 struct at *sljed; 
}; 
typedef struct at atom; 
Napišite funkciju prototipa: 
void obradiListu(atom** glava); 
koja će elemente liste (zapise o studentima) rasporediti ovisno o spolu. U novoj listi, zapisi o osobama ženskog spola 
(spol 'Z') trebaju se nalaziti na početku liste, a zapisi o osobama muškog spola (spol 'M') na kraju. Funkcija ne smije 
alocirati nove čvorove. 
Primjer: 
Listu (od početka prema kraju): 
(“ivo”,'M',19);(“ana”,'Z',18);(“mara”,'Z',18);(“mate”,'M',19);(“sasa”,'Z',21); 
funkcija transformira u: 
 
(“ana”,'Z',18);(“mara”,'Z',17);(“sasa”,'Z',21);(“ivo”,'M',19);(“mate”,'M',19);",3,Vezana lista,0.07871692,,,,,,,,,,,0.6285714285714286
ZI|2015-06-16|4,ZI,2015-06-16,4,"Čvor stabla je zadan je strukturom: 
typedef struct cv { 
 
int vrijednost; 
 
struct cv * l, *d; 
} cvor; 
a) Napisati rekurzivnu funkciju, koja će za svaki čvor stabla na 
razinama čiji je paritet paritet, izračunati novu vrijednost 
kao zbroj inicijalne vrijednosti tog čvora i vrijednosti svih 
njegovih potomaka na razini razina+2. Prototip funkcije 
jest: 
int preuredi (cvor* korijen, int razina, int paritet); 
(napomena: argumentom paritet iz skupa {1,0} se funkciji zadaje uvećava li vrijednosti na neparnim ili na parnim razinama stabla; npr. ako 
je paritet 1, onda za zadanu razina koja je neparan broj, treba uvećati razinu korijena te svaku drugu od nje, a ako je paritet 0,onda ostale. 
Crtež pokazuje primjer transformacije za poziv s argumentom 1.) 
b) Napisati dio koda koji postiže da je cijelo stablo promijenjeno na način naveden u a) dijelu zadatka.",4,Binarno stablo,0.11248853,,,,,,,,,,,0.6842105263157895
ZI|2015-06-16|5,ZI,2015-06-16,5,"Prioritetni red P realiziran je gomilom s relacijom manji od (min. heap). Gomila je implementirana poljem 
cjelobrojnih elemenata. Polje može imati najviše 15 članova, a sadržaj polja na početku izvođenja je: 
6 
10 
9 
11 
20 
25 
19 
24 
16 
 
 
 
 
 
 
Funkcija zadana prototipom: 
void DodajURed( PRed *P, int e); 
realizira ubacivanje elementa u gomilu algoritmom čije je vrijeme izvođenja O(log2n). 
Funkcija zadana prototipom: 
void SkiniIzReda(PRed *P, int *e); 
vraća vršni element iz gomile te nakon toga podešava gomilu algoritmom čije je vrijeme izvođenja O(log2n). 
Ilustrirati sadržaj prioritetnog reda P nakon svake zamjene dvaju elemenata, ako su dodavani i skidani elementi 
sljedećim nizom naredbi (za gore zadani prioritetni red P): 
DodajURed(&P, 5); 
SkiniIzReda(&P, &e); 
SkiniIzReda(&P, &e); 
DodajURed(&P, 21); 
 

Rješenja:",5,Gomila,0.1342294,,,,,,,,,,,1.0
ZI|2014-06-17|1,ZI,2014-06-17,1,"U jednostruko povezanu nesortiranu listu spremljeni su podaci o studentima. Lista je zadana sljedećim strukturama: 
struct zapis { 
 char imeprezime[80+1]; 
 int ocjena; 
}; 
struct at { 
 struct zapis element; 
 struct at *sljed; 
}; 
typedef struct at atom; 
Napišite funkciju čiji je prototip: 
void podijeliListu(atom **glava, int ocjena); 
koja će listu podijeliti s obzirom na zadanu ocjenu i pri tome obrnuti redoslijed elemenata. 
Znači, nakon završetka funkcije svi čvorovi sa zapisima o studentima čija je ocjena manja ili jednaka zadanoj ocjeni 
trebaju biti u prvom dijelu liste u obrnutom redoslijedu od redoslijeda u zadanoj listi, dok ostali čvorovi trebaju biti u 
drugom dijelu liste, također u obrnutom redoslijedu. 
Primjer: prije poziva funkcije lista sadrži sljedeće ocjene: 5, 2, 4, 3, 4, 3, 2, 4, 5, 1. 
Nakon poziva funkcije podijeliListu sa zadanom ocjenom 3, lista treba biti: 1, 2, 3, 3, 2, 5, 4, 4, 4, 5.",3,Vezana lista,0.07944093,,,,,,,,,,,0.6857142857142857
ZI|2014-06-17|2,ZI,2014-06-17,2,"Definiran je tip podataka (varijabli) Red koji odgovara strukturi red čiji elementi su riječi (nizovi znakova). Za dohvat 
sljedećeg elementa reda koristi se funkcija: 
char *redSkini(Red *red); 
Također je definirana i struktura Stog koja se koristi za LIFO pohranu 
spomenutih redova, a za rad sa stogom na raspolaganju su funkcije: 
void stogInit(Stog *stog); 
void stogDodaj(Stog *stog, Red *element); 
Red *stogSkini(Stog *stog); 
Funkcija za dohvaćanje (skidanje) sa stoga vraća NULL ako je stog prazan. 
Važno! Redovi riječi imaju strogo propisanu strukturu kao na slici, dakle svaki red osim posljednjeg (prvog stavljenog 
na stog) sadrži točno jednu riječ „PREKID“, dok posljednji red ne sadrži tu riječ. Također, može se pretpostaviti da 
stog nije prazan, tj. barem je jedan red riječi na stogu. 
Potrebno je napisati funkciju ispis prototipa 
void ispis(Stog *stog); 
koja ispisuje sve riječi svih redova na stogu na standardni izlaz tako da se trenutačni red ispisuje riječ po riječ sve do 
riječi „PREKID“. Riječ „PREKID“ se ne ispisuje, nego se nastavlja ispisivanjem sadržaja sljedećeg reda na stogu. Nakon 
što je sljedeći red na stogu ispisan, funkcija nastavlja ispisivati ostatak sadržaja prethodnog reda (čiji je ispis bio 
prekinut). Za stog i redove u primjeru na slici, ispis treba biti 12<abcd>34. 
Nakon povratka iz funkcije ispis, stog mora ostati sačuvan (iako redovi čije su adrese na stogu ne moraju).",1,Stog,0.13896257,,,,,,,,,,,1.0
ZI|2014-06-17|3,ZI,2014-06-17,3,"Binarno stablo jednoznačno je zadano svojim preorder i inorder ispisima. U nacrtanom okviru skicirajte stablo čiji su 
preorder i inorder ispisi (redom s lijeva na desno) 
Preorder: 
97, 3, 51, 37, 44, 33, 22, 61, 83 
Inorder: 
51, 44, 37, 3, 97, 22, 33, 83, 61",4,Binarno stablo,0.11169766,,,,,,,,,,,0.8421052631578947
ZI|2014-06-17|4,ZI,2014-06-17,4,"Čvor stabla definiran je odsječkom: 
struct cv { 
 int vrijednost; 
 struct cv *lijevo, *desno; 
}; 
Zadani su prototipovi dviju funkcija: 
int sirinaRazine(cvor* korijen, int razina); 
int sirinaStabla(cvor* korijen); 
Funkcija sirinaRazine treba vratiti broj čvorova na razini razina. Funkcija sirinaStabla treba vratiti najveću širinu 
svih razina u binarnom stablu, dakle broj čvorova na najširoj razini. Po dogovoru, korijen stabla je na razini 1. 
U primjeru na slici širina razine dva je 2, što je najveća širina u ovom stablu pa time i vrijednost koju funkcija 
sirinaStabla mora vratiti. 
Napišite funkcije sirinaRazine i sirinaStabla.",4,Binarno stablo,0.11334226,,,,,,,,,,,0.47368421052631576
ZI|2014-06-17|5,ZI,2014-06-17,5,"Zadan je niz brojeva: 36, 58, 44, 28, 96, 62, 76, 38. 
 
a) Ilustrirajte (nacrtajte stablo nakon svake promjene) stvaranje gomile s relacijom veći od (max heap) od zadanog 
polja brojeva algoritmom čija je složenost za najgori slučaj O(n). 
 
b) Počevši od gomile iz podzadatka a), prikažite sortiranje zadanog niza heapsortom, jasno prikazujući svaki korak 
sortiranja (nacrtajte stablo nakon svakog koraka algoritma). 
 
 
 

Rješenja:",5,Gomila,0.03641522,,,,,,,,,,,0.13333333333333333
ZI|2013-06-18|1,ZI,2013-06-18,1,"Za tip podatka Red definirane su funkcije (nije ih potrebno pisati) za inicijalizaciju reda, dodavanje elementa u red te 
za skidanje elementa iz reda. Prototipovi navedenih funkcija su: 
void init_red(Red *red); 
int dodaj(Element element, Red *red); 
int skini(Element *element, Red *red); 
Funkcije dodaj i skini vradaju 1 ako je operacija dodavanja ili skidanja uspjela, a 0 inače. Elementi reda su podaci 
tipa Element. Tipovi Element i Red definirani su redom sljededim programskim odsječkom: 
#define MAXNIZ 20 
typedef struct Element{ 
 char niz[MAXNIZ + 1]; 
} Element; 
typedef struct at { 
 
Element element; 
 
struct at *sljed; 
} atom; 
 
typedef struct { 
 
atom *ulaz; 
atom *izlaz; 
} Red;
Napišite funkciju koja de iz zadanog reda u novi red kopirati sve elemente čija varijabla niz sadrži podniz koji 
funkcija primi kao ulazni argument. Funkcija pozivatelju vrada taj novi red, a prototip joj je: 
Red* trazi(Red *red, char* podniz) 
Poredak elemenata u novom redu mora biti isti kao i poredak u ulaznom redu. Po završetku izvođenja funkcije, ulazni 
red mora sadržavati iste podatke u istom redoslijedu kao i prije poziva funkcije trazi. 
Ako npr. zadani red sadrži elemente sa sljededim nizovima znakova: ''234dd6'', ''aBc569'', ''1234d'', ''ab45de'', a 
traženi podniz je ''34d'', funkcija mora vratiti novi red čiji elementi sadrže nizove ''234dd6'' i ''1234d''. 
Napomene: Rješenja koja nede koristiti zadane funkcije za rad s redom donijet de 0 bodova. Možete koristiti pomodne 
redove unutar funkcije trazi. Skredemo pozornost da bi funkcije strcpy i strstr iz standardne programske knjižnice 
C-a mogle biti od koristi.",2,Red,0.104146555,,,,,,,,,,,0.5
ZI|2013-06-18|2,ZI,2013-06-18,2,"U memoriji postoji jednostruko povezana sortirana lista ostvarena (realizirana) strukturom: 
struct el { 
 
 
struct el* sljedeci; 
 
 
int vrijednost; 
}; 
typedef struct el element; 
Napišite funkciju koja de iz liste ukloniti sva ponavljanja nekog elementa ostavljajudi u listi samo prvi takav element 
gledano od početka liste. Memoriju koju su zauzimali uklonjeni elementi treba osloboditi. Funkcija prima pokazivač 
na prvi član liste, a prototip joj je: 
void izbaci(element* glava);",3,Vezana lista,0.12095334,,,,,,,,,,,0.2857142857142857
ZI|2013-06-18|3,ZI,2013-06-18,3,"Zadan je niz brojeva: 30, 45, 31, 60, 87, 95, 12, 69 
 
a) (3 boda) Ilustrirajte (nacrtajte stablo nakon svake promjene) stvaranje gomile od zadanog polja brojeva 
algoritmom čija je složenost za najgori slučaj O(n). 
 
b) (3 boda) Ilustrirajte (nacrtajte stablo nakon svake promjene) stvaranje gomile od zadanog polja brojeva 
algoritmom čija je složenost za najgori slučaj O(nlogn).",5,Gomila,0.026911521,,,,,,,,,,,0.3333333333333333
ZI|2013-06-18|4,ZI,2013-06-18,4,"Binarno stablo za pretraživanje organizirano je po pravilu da su brojevi u lijevom podstablu manji od brojeva u 
desnom. Postorder ispis binarnog stabla za pretraživanje je: 
3, 5, 4, 1, 8, 15, 16, 11, 7, 6 
 
a) (2 boda) Rekonstruirajte binarno stablo za 
pretraživanje (nacrtajte izgled) u prostor s desna 
 
 
 
 
 
 
 
 
b) (4 boda) Binarno stablo za pretraživanje, zadano postorder ispisom, ostvareno je statičkom strukturom 
polje, pri čemu se prvi element polja (indeks nula) ne koristi, nego je korijen stabla na indeksu 1. Napišite, u 
odgovarajudem redoslijedu, niz indeksa (i1, i2, i3, ... i10) u polju na kojima se nalaze elementi ispisani 
postorder obilaskom stabla. Na primjer, i3 je indeks na kojem se u polju nalazi 3. po redu ispisani element 
stabla. Odgovor napišite na crtu ispod.",4,Binarno stablo,0.10857332,,,,,,,,,,,0.5789473684210527
ZI|2013-06-18|5,ZI,2013-06-18,5,"Zadan je tip podatka Stog za koji su definirane funkcije za inicijalizaciju stoga, dodavanje elementa na stog i brisanje 
elementa sa stoga. Elementi stoga su podaci tipa Student koji sadrže prezime studenta (40 znakova), ime studenta 
(30 znakova) te broj bodova ostvarenih na predmetu ASP. Prototipovi navedenih funkcija su: 
void init_stog(Stog *stog); 
int dodaj(Student element, Stog *stog); 
int skini(Student *element, Stog *stog); 
 
Funkcije dodaj i skini vraćaju 1 ako je operacija dodavanja ili skidanja uspjela, a 0 inače. 
 
a) (1 bod) Napišite definicije odgovarajudih struktura (tipovi podataka Student, Stog i atom) za stog realiziran 
vezanom listom. 
b) (5 bodova) Napišite funkciju koja de sa stoga ukloniti sve studente koji imaju broj bodova manji od prosjeka 
bodova svih studenata na stogu. Redoslijed studenata koji su ostavljeni na stogu mora biti isti kao i prije 
poziva funkcije. Funkcija vrada broj studenata uklonjenih sa stoga. Prototip funkcije treba biti: 
 int MakniIspodProsjeka (Stog *stog); 
Napomene: Rješenja koja nede koristiti zadane funkcije za rad s stogom donijet de 0 bodova. Možete koristiti 
pomodne stogove unutar funkcije MakniIspodProsjeka. 
 
 
Izgled stabla: 
 
 
 
 

 
Rješenja:",3,Vezana lista,0.06541139,,,,,,,,,,,0.05714285714285714
ZI|2012-06-20|1,ZI,2012-06-20,1,"Za red realiziran jednostruko povezanom listom napišite funkciju dodaj za dodavanje elementa u red. 
Prototip funkcije je: 
int dodaj(int element, atom **ulaz, atom **izlaz); 
Funkcija treba vratiti 1 ukoliko je element uspješno dodan u red, a 0 inače. 
Tip atom definiran je sljedećim programskim odsječkom: 
struct at { 
 int element; 
 struct at *sljed; 
}; 
typedef struct at atom;",3,Vezana lista,0.124243036,,,,,,,,,,,0.9142857142857143
ZI|2012-06-20|2,ZI,2012-06-20,2,"Zadan je niz brojeva 2, 5, 7, 8, 11, 1, 4, 2, 3, 7 koji su spremljeni u čvorove binarnog stabla. Čvor stabla definiran 
je sljedećim programskim odsječkom: 
typedef struct cv { 
 int el; 
 struct cv *lijevo; 
 struct cv *desno; 
} cvor; 
a)(6 bodova) Napišite funkciju dodaj koja dodaje element u stablo tako da se pozivima te funkcije za sve 
elemente zadanog niza brojeva stvori stablo kao na slici Slika 1. Funkcija vraća pokazivač na korijen stabla. 
Prototip funkcije je: 
cvor *dodaj (cvor *korijen, int broj); 
b)(3 boda) Napišite funkciju zamijeni koja će svaki element stabla zamijeniti sumom elemenata u njegovom 
lijevom i desnom podstablu (tj. sumom njegovih potomaka prije zamjene vrijednosti u tim potomcima). Npr. 
stablo sa slike Slika 1 transformirat će se u stablo na slici Slika 2. 
 
c)(3 boda) Napišite glavni program koji će definirati cjelobrojno polje i inicijalizirati ga na vrijednosti iz 
zadanog niza brojeva. Korištenjem funkcije iz a) dijela zadatka stvoriti stablo sa slike Slika 1, te pozivom 
funkcije iz b) dijela zadatka transformirati ga u stablo na slici Slika 2. 
 
 
 
 
 
 
 
 
 
 
Slika 1 
Slika 2 
2 
5 
1 
7 
4 
8 
7 
11 
2 
3",4,Binarno stablo,0.1037663,,,,,,,,,,,0.42105263157894735
ZI|2012-06-20|3,ZI,2012-06-20,3,"a)(2 boda) Zadan je inorder (lijevo, korijen, desno) ispis gomile u kojoj je roditelj veći od svoje djece: 
75, 78, 74, 80, 11, 32, 92, 50, 84, 58. Nacrtajte gomilu. 
 
b)(2 boda) Zadana je gomila kao na slici. 
Prikažite sve korake uzlaznog heap sorta",5,Gomila,0.1029657,,,,,,,,,,,0.8666666666666667
ZI|2012-06-20|4,ZI,2012-06-20,4,"Za tip podatka Stog koji je realiziran jednostruko povezanom listom definirane su funkcije za inicijalizaciju 
stoga, dodavanje elementa na stog te skidanje elementa sa stoga. Zadana su dva stoga stog1 i stog2, a 
elementi stogova su podaci tipa Osoba koji sadrže informaciju o šifri osobe (cijeli broj) i visini (cijeli broj). Stog 
stog1 sadrži podatke samo za muškarce, a stog2 samo za žene i na oba stoga su podaci sortirani po visini 
tako da je najviša osoba na vrhu stoga. Prototipovi navedenih funkcija su: 
void init_stog(Stog *stog); 
int dodaj(Osoba element, Stog *stog); 
int skini(Osoba *element, Stog *stog); 
 
Funkcije dodaj i skini vraćaju 1 ako je operacija dodavanja ili skidanja uspjela, a 0 inače. 
 
a)(1 bod) Napišite definicije odgovarajućih struktura (tipovi podataka Osoba, Stog i atom) za stog 
realiziran jednostruko povezanom listom. 
b)(7 bodova) Napišite rekurzivnu funkciju spoji koja će sa stoga stog2 skinuti sve podatke i staviti ih na 
stog stog1, ali tako da ostane očuvan poredak po visini. Poredak osoba s istom visinom nije bitan. 
 
Primjer: 
 
stog1 
 
stog2 
 
stog1 (nakon spoji) 
vrh stoga-> 345, 202 vrh stoga-> 348, 203 vrh stoga-> 348, 203 
 
161, 200 
234, 200 
345, 202 
 
654, 197 
111, 189 
234, 200 
 
122, 182 
981, 169 
161, 200 
 
234, 170 
 
 
654, 197 
 
111, 189 
 
122, 182 
 
234, 170 
 
981, 169 
 
 
 
 
8 
7 
6 
9 
10 
5",3,Vezana lista,0.08235781,,,,,,,,,,,0.02857142857142857
ZI|2011-06-13|1,ZI,2011-06-13,1,"U dvostruko povezanoj listi nalaze se podaci o studentima opisani sljedećom strukturom: 
struct student { 
 char imeprezime[80+1]; 
 int godRod; 
}; 
struct at { 
 struct student element; 
 struct at *sljed; 
 struct at *preth; 
}; 
 
typedef struct at atom; 
 
Lista je sortirana silazno (od glave) po godini rođenja. Napišite funkciju koja će iz liste izbaciti sve 
studente koji imaju zadani broj godina. Kao trenutačnu godinu uzmite 2011. Prototip funkcije je: 
 
void izbaci(atom **glava, atom **rep, int brGodina);",3,Vezana lista,0.101951145,,,,,,,,,,,0.14285714285714285
ZI|2011-06-13|2,ZI,2011-06-13,2,"Binarno stablo sadrži cjelobrojne elemente, a čvor je definiran sljedećom strukturom: 
typedef struct s { 
 
int vrijednost; 
 
struct s *lijevo, *desno; 
} cvor; 
 
Napišite funkciju Listopad koja briše sve listove zadanog stabla.",4,Binarno stablo,0.096374966,,,,,,,,,,,0.3684210526315789
ZI|2011-06-13|3,ZI,2011-06-13,3,"Zadan je niz brojeva: 27, 49, 35, 19, 87, 53, 67, 29. 
 
a) Ilustrirajte (nacrtajte stablo nakon svake promjene) stvaranje gomile od zadanog polja 
brojeva algoritmom čija je složenost za najgori slučaj O(n). 
 
b) Za gomilu iz a) zadatka prikažite postupak uzlaznog heapsorta. Prikažite svaki korak 
sortiranja (nacrtajte stablo nakon svake zamjene dva elementa).",5,Gomila,0.030118788,,,,,,,,,,,0.06666666666666667
ZI|2011-06-13|4,ZI,2011-06-13,4,"Upišite u prazan prostor s desne strane rezultat izvođenja funkcije radiNesto nad binarnim 
sortiranim stablom stvorenim iz ulaznog niza brojeva: 9, 4, 2, 6, 12, 11, 5, 19, 7, 10. 
 
int radiNesto(cvor *korijen){ 
int t; 
if (korijen == NULL) return 0; 
 
if (!korijen->lijevo && !korijen->desno) return korijen->broj; 
t = radiNesto(korijen->desno) + radiNesto(korijen->lijevo); 
printf(""%d "",t); 
return t; 
}",4,Binarno stablo,0.12476379,,,,,,,,,,,0.7368421052631579
ZI|2011-06-13|5,ZI,2011-06-13,5,"Dopunite programski odsječak tako da funkcija f rekurzivno zbraja neparne elemente u 
jednostruko povezanoj listi te vraća dobiveni zbroj. 
 
int f(cvor *glava){ 
 
if(glava) { 
 
 
if (___________________________________________________) 
 
 
 
___________________________________________ 
 
 
else 
 
 
 
___________________________________________ 
 
} 
 
else{ return 0; } 
}",3,Vezana lista,0.11001307,,,,,,,,,,,1.0
ZI|2011-06-13|6,ZI,2011-06-13,6,"Binarno stablo karakterizirano je sljedećim podacima: 
• 
ispis inorder: 4,5,7,9,10,11,13,17,18,19 
• 
ispis postorder: 4,7,10,9,5,18,17,13,19,11 
 
Potrebno je: 
a) rekonstruirati binarno stablo (nacrtati izgled) 
b) na liniju napisati preorder ispis stabla: ________________________________________________________ 
 
 
 
 
 
 
 
Rješenje: 
Izgled stabla: 
 
 
 
 

 
 
RJEŠENJA: 
Zadatak 1. RJEŠENJE 
 
void izbaci(atom **glava, atom **rep, int brGodina){ 
 atom2 *pom, *temp; 
 
 pom = *glava; 
 
 while(pom != NULL){ 
 if (2011- pom->element.godRod == brGodina){ 
 temp = pom; 
 if (pom->preth == NULL){/*briše li se glava*/ 
 *glava = (*glava)->sljed; 
 (*glava)->preth = NULL; 
 } 
 else{ 
 pom->preth->sljed = pom->sljed; /*prespoji*/ 
 if (pom->sljed){ 
 pom->sljed->preth = pom->preth; 
 } 
 else{/*brisao se dotadašnji rep*/ 
 *rep = pom->preth; 
 } 
 } 
 /*pripremi se za sljedeći korak*/ 
 pom = pom->sljed; 
 free(temp); 
 } 
 else if (2011 - pom->element.godRod > brGodina) break; 
 else 
 pom = pom->sljed; 
 } 
} 
 
Alternativno... 
 
void izbaci(atom **glava, atom **rep, int brGodina){ 
 
atom *p = *glava; 
atom *p1 = NULL; 
atom *p2 = NULL; 
 
if (!p) { // ako je lista prazna 
 
 
return; 
 
} 
 
while (p && p->el.godRod > (2011 – brGodina)) { 
 
 
p = p->sljed; 
 } 
if (p && p->el.godRod == (2011-brGodina)){ 
 
p1 = p; 
 
p = p->preth; 
} else { 
 
//Ne postoji element s jednakim brojem godina 
 
return; 
} 
//p je sada na zadnjem elementu koji ima manje od zadanog //broja godina ili je 
NULL (ako nema zapisa s manjim brojem //godina) 
//p1 je na prvom koji ima zadani broj godina 
while (p1 && p1->el.godRod == (2011 – brGodina)) { 
//Ako postoji sljedeći, postavi njegov prethodni na p 
 
 
if (p1->sljed) { 
 
 
 
p1->sljed->preth = p; 
 
 
} else { 
//Ne postoji sljedeći – izbacujemo zadnji element - //moramo urediti I rep 
*rep = p; 

} 
//Ako postoji prethodni, postavi njegov sljedeći na 
//sljedeći od trenutnog 
if (p1->preth) { 
 
 
 
p1->preth->sljed = p1->sljed; 
 
 
} else { 
//Ne postoji prethodni – glava gleda na element koji //izbacujemo 
*glava = p1->sljed; 
} 
p2 = p1; 
p1 = p1->sljed; 
free(p2); 
 } 
} 
 
 
Zadatak 2. RJEŠENJE 
cvor *Listopad(cvor *k) 
{ 
 if(k) 
 { 
 if(!k->lijevo && !k->desno) 
 { 
 free(k); 
 return NULL; 
 } 
 else 
 { 
 k->lijevo=Listopad(k->lijevo); 
 k->desno=Listopad(k->desno); 
 } 
 } 
 return k; 
} 
 
 
 
Zadatak 3. RJEŠENJE 
a) 
 napravi se potpuno stablo i radi se gomila. Rješenje: 
 
27 
 49 35 
 19 87 53 67 
 29 
 
 
27 
 49 35 
 29 87 53 67 
 19 
 
 
27 
 49 67 
 29 87 53 35 
 19 
 
 
27 
 87 67 
 29 49 53 35 
 19 
 
Alternativno: 
void listopad2(cvor **k) 
{ 
 if(*k) 
 { 
 if(!(*k)->lijevo && !(*k)->desno) 
 { 
 free(*k); 
 *k=NULL; 
 } 
 else 
 { 
 listopad2(&(*k)->lijevo); 
 listopad2(&(*k)->desno); 
 } 
 } 
} 
 

 
87 
 27 67 
 29 49 53 35 
 19 
 
GOMILA: 
 
87 
 49 67 
 29 27 53 35 
 19 
 
b) 
 
 
 
 
87 
49 
67 
29 
27 
53 
35 
19 
 
Zamjena 
 
 
 
19 
49 
67 
29 
27 
53 
35 
87 
 
Podešavanje: 
 
 
 
67 
49 
53 
29 
27 
19 
35 
87 
 
Zamjena 
 
 
35 
49 
53 
29 
27 
19 
67 
87 
 
Podešavanje: 
87
49
29
19
27
67
53
35
19
49
29
27
67
53
35
67
49
29
27
53
19
35
35
49
29
27
53
19

 
 
 
53 
49 
35 
29 
27 
19 
67 
87 
 
Zamjena: 
 
 
 
19 
49 
35 
29 
27 
53 
67 
87 
 
 
Podešavanje: 
 
 
 
 
49 
29 
35 
19 
27 
53 
67 
87 
 
 
Zamjena 
 
 
 
27 
29 
35 
19 
49 
53 
67 
87 
 
 
Podešavanje 
 
 
35 
29 
27 
19 
49 
53 
67 
87 
 
53
49
29
27
35
19
19
49
29
27
35
49
29
19
27
35
27
29
19
35
35
29
19
27

Zamjena 
 
 
 
 
19 
29 
27 
35 
49 
53 
67 
87 
 
 
Podešavanje 
 
 
29 
19 
27 
35 
49 
53 
67 
87 
 
 
Zamjena 
 
 
 
27 
19 
29 
35 
49 
53 
67 
87 
 
 
Podešavanje – ok 
 Zamjena 
 
 
 
 
19 
27 
29 
35 
49 
53 
67 
87 
 
 
 
Zadatak 4. RJEŠENJE 
RJEŠENJE: 
Ispisuje u svakom koraku zbroj vrijednosti listova podstabala trenutnog čvora(osim u slučaj kad je 
trenutni čvor list). Također valjda primjetiti da se kreće prvo s desnim podstablom. 
ISPIS: 10 29 12 14 43 
19
29
27
29
19
27
27
19

Zadatak 5. RJEŠENJE 
Rješenje: 
(glava->element)%2 
return glava->element + f(glava->sljed); 
return f(glava->sljed); 
 
Zadatak 6. RJEŠENJE 
 
RJEŠENJE 
 
 
Preorder: 11,5,4,9,7,10,19,13,17,18 
(*stablo stvoreno iz : 11, 19, 5, 13, 9, 17, 18, 10, 4, 7) 
11
5
4
9
7
10
19
13
17
18",3,Vezana lista,0.1073872,,,,,,,,,,,0.7714285714285715
